tweet_id,text,user_id,username,user_name,user_bio,followers_count,user_location,statuses_count,profile_url,created_at,retweet_count,favorite_count,reply_count,is_reply,tweet_url,search_phrase,matched_phrase,matched_keyword,match_distance,diagnosis,medications_found
1940662027112042658,ارحموا من في الأرض يرحمكم  الله اخواني انا مواطن وانقطعت بي السبل واطفالي من الحاله الماديه  حيث انني متقاعد واعين اطفالي بعد وفاة والدتهم حيث انني مريض بالسكر  ومريض بالاكتئاب ومريض بالقلب حيث طلبت يد العون من عدة جهات ولا حياة لمن تنادي فوضعي المادي صعب  وسيارتي قديمه ومنتهيه,748280067093069824,doha_qatar74,🇶🇦 ( حنا جنودك ياتميم ) 🇶🇦,اللهمّ يا مسهّل الشّديد، ويا مليّن الحديد، ويا منجز الوعيد، ويا من هو كلّ يومٍ في أمرٍ جديد، أخرجني من حلق الضّيق إلى أوسع الطّريق، بك أدفع ما لا أطيق،,511,دولة قطر🇶🇦,11588,https://twitter.com/doha_qatar74,Thu Jul 03 06:40:57 +0000 2025,0,0,0,False,https://twitter.com/doha_qatar74/status/1940662027112042658,"""أنا مريض بالإكتئاب""",مريض,الاكتئاب,15,depression,
1937763627165241407,ارحموا من في الأرض يرحمكم  الله اخواني انا مواطن وانقطعت بي السبل واطفالي من الحاله الماديه  حيث انني متقاعد واعين اطفالي بعد وفاة والدتهم حيث انني مريض بالسكر  ومريض بالاكتئاب ومرض القلب حيث طلبت يد العون من عدة جهات ولا حياة لمن تنادي فوضعي المادي صعب  وسيارتي قديمه ومنتهيه..,748280067093069824,doha_qatar74,🇶🇦 ( حنا جنودك ياتميم ) 🇶🇦,اللهمّ يا مسهّل الشّديد، ويا مليّن الحديد، ويا منجز الوعيد، ويا من هو كلّ يومٍ في أمرٍ جديد، أخرجني من حلق الضّيق إلى أوسع الطّريق، بك أدفع ما لا أطيق،,511,دولة قطر🇶🇦,11588,https://twitter.com/doha_qatar74,Wed Jun 25 06:43:45 +0000 2025,1,1,0,False,https://twitter.com/doha_qatar74/status/1937763627165241407,"""أنا مريض بالإكتئاب""",مريض,الاكتئاب,15,depression,
1937763313427071286,"ارحموا من في الأرض يرحمكم من في السماء 
اخواني انا مواطن وانقطعت بي السبل من الحاله التي اعيش بها انا واطفالي حيث انني متقاعد واعين اطفالي بعد وفاة والدتهم حيث انني مريض بالسكر  ومريض بالاكتئاب ومرض القلب حيث طلب يد العون من عدة جهات ولا حياة لمن تنادي فوضعي المادي صعب ..",748280067093069824,doha_qatar74,🇶🇦 ( حنا جنودك ياتميم ) 🇶🇦,اللهمّ يا مسهّل الشّديد، ويا مليّن الحديد، ويا منجز الوعيد، ويا من هو كلّ يومٍ في أمرٍ جديد، أخرجني من حلق الضّيق إلى أوسع الطّريق، بك أدفع ما لا أطيق،,511,دولة قطر🇶🇦,11588,https://twitter.com/doha_qatar74,Wed Jun 25 06:42:30 +0000 2025,1,1,0,False,https://twitter.com/doha_qatar74/status/1937763313427071286,"""أنا مريض بالإكتئاب""",مريض,الاكتئاب,15,depression,
1937269153452503422,فا انا اقول الأعتراف بالمرض نص العلاج ، وا اي احد مريض بالإكتئاب اللَّه يفرج كربتكم ويصبركم  وعليكم بالدعاء و الرياضة ، وللعلم أنتم تستحقون أنكم تعيشون براحه وسلام نفسي .,1274862834627883009,szxa78,غَدِي,اللهم يامقلب القلوب والأبصار ثبت قلبي على دينك.,40,,7069,https://twitter.com/szxa78,Mon Jun 23 21:58:53 +0000 2025,0,0,0,False,https://twitter.com/szxa78/status/1937269153452503422,"""أنا مريض بالإكتئاب""",مريض,الإكتئاب,1,depression,
1937078151668260900,ارحموا من في الأرض يرحمكم  الله اخواني انا مواطن وانقطعت بي السبل واطفالي من الحاله الماديه  حيث انني متقاعد واعين اطفالي بعد وفاة والدتهم حيث انني مريض بالسكر  ومريض بالاكتئاب ومرض القلب حيث طلبت يد العون من عدة جهات ولا حياة لمن تنادي فوضعي المادي صعب  وسيارتي قديمه ومنتهيه ،.',748280067093069824,doha_qatar74,🇶🇦 ( حنا جنودك ياتميم ) 🇶🇦,اللهمّ يا مسهّل الشّديد، ويا مليّن الحديد، ويا منجز الوعيد، ويا من هو كلّ يومٍ في أمرٍ جديد، أخرجني من حلق الضّيق إلى أوسع الطّريق، بك أدفع ما لا أطيق،,511,دولة قطر🇶🇦,11588,https://twitter.com/doha_qatar74,Mon Jun 23 09:19:55 +0000 2025,1,1,0,False,https://twitter.com/doha_qatar74/status/1937078151668260900,"""أنا مريض بالإكتئاب""",مريض,الاكتئاب,15,depression,
1937078063906410798,ارحموا من في الأرض يرحمكم  الله اخواني انا مواطن وانقطعت بي السبل واطفالي من الحاله الماديه  حيث انني متقاعد واعين اطفالي بعد وفاة والدتهم حيث انني مريض بالسكر  ومريض بالاكتئاب ومرض القلب حيث طلبت يد العون من عدة جهات ولا حياة لمن تنادي فوضعي المادي صعب  وسيارتي قديمه ومنتهيه ،..,748280067093069824,doha_qatar74,🇶🇦 ( حنا جنودك ياتميم ) 🇶🇦,اللهمّ يا مسهّل الشّديد، ويا مليّن الحديد، ويا منجز الوعيد، ويا من هو كلّ يومٍ في أمرٍ جديد، أخرجني من حلق الضّيق إلى أوسع الطّريق، بك أدفع ما لا أطيق،,511,دولة قطر🇶🇦,11588,https://twitter.com/doha_qatar74,Mon Jun 23 09:19:34 +0000 2025,1,1,0,False,https://twitter.com/doha_qatar74/status/1937078063906410798,"""أنا مريض بالإكتئاب""",مريض,الاكتئاب,15,depression,
1937077486908580272,"ارحموا من في الأرض يرحمكم من في السماء 
اخواني انا مواطن وانقطعت بي السبل من الحاله التي اعيش بها انا واطفالي حيث انني متقاعد واعين اطفالي بعد وفاة والدتهم حيث انني مريض بالسكر  ومريض بالاكتئاب ومرض القلب حيث طلب يد العون من عدة جهات ولا حياة لمن تنادي فوضعي المادي صعب",748280067093069824,doha_qatar74,🇶🇦 ( حنا جنودك ياتميم ) 🇶🇦,اللهمّ يا مسهّل الشّديد، ويا مليّن الحديد، ويا منجز الوعيد، ويا من هو كلّ يومٍ في أمرٍ جديد، أخرجني من حلق الضّيق إلى أوسع الطّريق، بك أدفع ما لا أطيق،,511,دولة قطر🇶🇦,11588,https://twitter.com/doha_qatar74,Mon Jun 23 09:17:16 +0000 2025,1,1,0,False,https://twitter.com/doha_qatar74/status/1937077486908580272,"""أنا مريض بالإكتئاب""",مريض,الاكتئاب,15,depression,
1937064924293025805,ارحموا من في الأرض يرحمكم  الله اخواني انا مواطن وانقطعت بي السبل واطفالي من الحاله الماديه  حيث انني متقاعد واعين اطفالي بعد وفاة والدتهم حيث انني مريض بالسكر  ومريض بالاكتئاب ومرض القلب حيث طلبت يد العون من عدة جهات ولا حياة لمن تنادي فوضعي المادي صعب  وسيارتي قديمه ومنتهيه ،.،,748280067093069824,doha_qatar74,🇶🇦 ( حنا جنودك ياتميم ) 🇶🇦,اللهمّ يا مسهّل الشّديد، ويا مليّن الحديد، ويا منجز الوعيد، ويا من هو كلّ يومٍ في أمرٍ جديد، أخرجني من حلق الضّيق إلى أوسع الطّريق، بك أدفع ما لا أطيق،,511,دولة قطر🇶🇦,11588,https://twitter.com/doha_qatar74,Mon Jun 23 08:27:21 +0000 2025,1,1,0,False,https://twitter.com/doha_qatar74/status/1937064924293025805,"""أنا مريض بالإكتئاب""",مريض,الاكتئاب,15,depression,
1936696117246472340,ارحموا من في الأرض يرحمكم  الله اخواني انا مواطن وانقطعت بي السبل واطفالي من الحاله الماديه  حيث انني متقاعد واعين اطفالي بعد وفاة والدتهم حيث انني مريض بالسكر  ومريض بالاكتئاب ومرض القلب حيث طلبت يد العون من عدة جهات ولا حياة لمن تنادي فوضعي المادي صعب  وسيارتي قديمه ومنتهيه،،,748280067093069824,doha_qatar74,🇶🇦 ( حنا جنودك ياتميم ) 🇶🇦,اللهمّ يا مسهّل الشّديد، ويا مليّن الحديد، ويا منجز الوعيد، ويا من هو كلّ يومٍ في أمرٍ جديد، أخرجني من حلق الضّيق إلى أوسع الطّريق، بك أدفع ما لا أطيق،,511,دولة قطر🇶🇦,11588,https://twitter.com/doha_qatar74,Sun Jun 22 08:01:51 +0000 2025,1,1,0,False,https://twitter.com/doha_qatar74/status/1936696117246472340,"""أنا مريض بالإكتئاب""",مريض,الاكتئاب,15,depression,
1936475942353785058,ارحموا من في الأرض يرحمكم  الله اخواني انا مواطن وانقطعت بي السبل واطفالي من الحاله الماديه  حيث انني متقاعد واعين اطفالي بعد وفاة والدتهم حيث انني مريض بالسكر  ومريض بالاكتئاب ومرض القلب حيث طلبت يد العون من عدة جهات ولا حياة لمن تنادي فوضعي المادي صعب  وسيارتي قديمه ومنتهيه.... https://t.co/d7pL5Mrm4y,748280067093069824,doha_qatar74,🇶🇦 ( حنا جنودك ياتميم ) 🇶🇦,اللهمّ يا مسهّل الشّديد، ويا مليّن الحديد، ويا منجز الوعيد، ويا من هو كلّ يومٍ في أمرٍ جديد، أخرجني من حلق الضّيق إلى أوسع الطّريق، بك أدفع ما لا أطيق،,511,دولة قطر🇶🇦,11588,https://twitter.com/doha_qatar74,Sat Jun 21 17:26:57 +0000 2025,1,1,0,False,https://twitter.com/doha_qatar74/status/1936475942353785058,"""أنا مريض بالإكتئاب""",مريض,الاكتئاب,15,depression,
1936475705316962501,ارحموا من في الأرض يرحمكم  الله اخواني انا مواطن وانقطعت بي السبل واطفالي من الحاله الماديه  حيث انني متقاعد واعين اطفالي بعد وفاة والدتهم حيث انني مريض بالسكر  ومريض بالاكتئاب ومرض القلب حيث طلبت يد العون من عدة جهات ولا حياة لمن تنادي فوضعي المادي صعب  وسيارتي قديمه ومنتهيه...,748280067093069824,doha_qatar74,🇶🇦 ( حنا جنودك ياتميم ) 🇶🇦,اللهمّ يا مسهّل الشّديد، ويا مليّن الحديد، ويا منجز الوعيد، ويا من هو كلّ يومٍ في أمرٍ جديد، أخرجني من حلق الضّيق إلى أوسع الطّريق، بك أدفع ما لا أطيق،,511,دولة قطر🇶🇦,11588,https://twitter.com/doha_qatar74,Sat Jun 21 17:26:00 +0000 2025,1,1,0,False,https://twitter.com/doha_qatar74/status/1936475705316962501,"""أنا مريض بالإكتئاب""",مريض,الاكتئاب,15,depression,
1936364358801506761,ارحموا من في الأرض يرحمكم  الله اخواني انا مواطن وانقطعت بي السبل واطفالي من الحاله الماديه  حيث انني متقاعد واعين اطفالي بعد وفاة والدتهم حيث انني مريض بالسكر  ومريض بالاكتئاب ومرض القلب حيث طلبت يد العون من عدة جهات ولا حياة لمن تنادي فوضعي المادي صعب  وسيارتي قديمه ومنتهيه,748280067093069824,doha_qatar74,🇶🇦 ( حنا جنودك ياتميم ) 🇶🇦,اللهمّ يا مسهّل الشّديد، ويا مليّن الحديد، ويا منجز الوعيد، ويا من هو كلّ يومٍ في أمرٍ جديد، أخرجني من حلق الضّيق إلى أوسع الطّريق، بك أدفع ما لا أطيق،,511,دولة قطر🇶🇦,11588,https://twitter.com/doha_qatar74,Sat Jun 21 10:03:33 +0000 2025,1,1,1,False,https://twitter.com/doha_qatar74/status/1936364358801506761,"""أنا مريض بالإكتئاب""",مريض,الاكتئاب,15,depression,
1936364262558986695,ارحموا من في الأرض يرحمكم  الله اخواني انا مواطن وانقطعت بي السبل واطفالي من الحاله الماديه  حيث انني متقاعد واعين اطفالي بعد وفاة والدتهم حيث انني مريض بالسكر  ومريض بالاكتئاب ومرض القلب حيث طلبت يد العون من عدة جهات ولا حياة لمن تنادي فوضعي المادي صعب  وسيارتي قديمه ومنتهيه ..,748280067093069824,doha_qatar74,🇶🇦 ( حنا جنودك ياتميم ) 🇶🇦,اللهمّ يا مسهّل الشّديد، ويا مليّن الحديد، ويا منجز الوعيد، ويا من هو كلّ يومٍ في أمرٍ جديد، أخرجني من حلق الضّيق إلى أوسع الطّريق، بك أدفع ما لا أطيق،,511,دولة قطر🇶🇦,11588,https://twitter.com/doha_qatar74,Sat Jun 21 10:03:10 +0000 2025,1,1,1,False,https://twitter.com/doha_qatar74/status/1936364262558986695,"""أنا مريض بالإكتئاب""",مريض,الاكتئاب,15,depression,
1936364166840734094,ارحموا من في الأرض يرحمكم  الله اخواني انا مواطن وانقطعت بي السبل واطفالي من الحاله الماديه  حيث انني متقاعد واعين اطفالي بعد وفاة والدتهم حيث انني مريض بالسكر  ومريض بالاكتئاب ومرض القلب حيث طلبت يد العون من عدة جهات ولا حياة لمن تنادي فوضعي المادي صعب  وسيارتي قديمه ومنتهيه .,748280067093069824,doha_qatar74,🇶🇦 ( حنا جنودك ياتميم ) 🇶🇦,اللهمّ يا مسهّل الشّديد، ويا مليّن الحديد، ويا منجز الوعيد، ويا من هو كلّ يومٍ في أمرٍ جديد، أخرجني من حلق الضّيق إلى أوسع الطّريق، بك أدفع ما لا أطيق،,511,دولة قطر🇶🇦,11588,https://twitter.com/doha_qatar74,Sat Jun 21 10:02:47 +0000 2025,1,1,0,False,https://twitter.com/doha_qatar74/status/1936364166840734094,"""أنا مريض بالإكتئاب""",مريض,الاكتئاب,15,depression,
1936364046187413836,ارحموا من في الأرض يرحمكم  الله اخواني انا مواطن وانقطعت بي السبل واطفالي من الحاله الماديه  حيث انني متقاعد واعين اطفالي بعد وفاة والدتهم حيث انني مريض بالسكر  ومريض بالاكتئاب ومرض القلب حيث طلبت يد العون من عدة جهات ولا حياة لمن تنادي فوضعي المادي صعب  وسيارتي قديمه ومنتهيه,748280067093069824,doha_qatar74,🇶🇦 ( حنا جنودك ياتميم ) 🇶🇦,اللهمّ يا مسهّل الشّديد، ويا مليّن الحديد، ويا منجز الوعيد، ويا من هو كلّ يومٍ في أمرٍ جديد، أخرجني من حلق الضّيق إلى أوسع الطّريق، بك أدفع ما لا أطيق،,511,دولة قطر🇶🇦,11588,https://twitter.com/doha_qatar74,Sat Jun 21 10:02:19 +0000 2025,1,1,0,False,https://twitter.com/doha_qatar74/status/1936364046187413836,"""أنا مريض بالإكتئاب""",مريض,الاكتئاب,15,depression,
1936019614829605081,ارحموا من في الأرض  اخواني انا مواطن وانقطعت بي السبل من الحاله التي اعيشها  انا واطفالي وانا متقاعد واعين اطفالي بعد وفاة والدتهم حيث انني مريض بالسكر  ومريض بالاكتئاب ومريض بالقلب  حيث طلبت يد المعونه من عدة جهات ولا حياة لمن تنادي فوضعي  صعب  والسياره قديمه ومنتهيه الاستماره.,748280067093069824,doha_qatar74,🇶🇦 ( حنا جنودك ياتميم ) 🇶🇦,اللهمّ يا مسهّل الشّديد، ويا مليّن الحديد، ويا منجز الوعيد، ويا من هو كلّ يومٍ في أمرٍ جديد، أخرجني من حلق الضّيق إلى أوسع الطّريق، بك أدفع ما لا أطيق،,511,دولة قطر🇶🇦,11588,https://twitter.com/doha_qatar74,Fri Jun 20 11:13:40 +0000 2025,1,1,0,False,https://twitter.com/doha_qatar74/status/1936019614829605081,"""أنا مريض بالإكتئاب""",مريض,الاكتئاب,15,depression,
1936008175775355373,ارحموا من في الأرض  اخواني انا مواطن وانقطعت بي السبل من الحاله التي اعيش بها انا واطفالي حيث انني متقاعد واعين اطفالي بعد وفاة والدتهم حيث انني مريض بالسكر  ومريض بالاكتئاب ومريض بالقلب حيث طلب يد العون من عدة جهات ولا حياة لمن تنادي فوضعي المادي صعب  والسياره قديمه ومنتهيه,748280067093069824,doha_qatar74,🇶🇦 ( حنا جنودك ياتميم ) 🇶🇦,اللهمّ يا مسهّل الشّديد، ويا مليّن الحديد، ويا منجز الوعيد، ويا من هو كلّ يومٍ في أمرٍ جديد، أخرجني من حلق الضّيق إلى أوسع الطّريق، بك أدفع ما لا أطيق،,511,دولة قطر🇶🇦,11588,https://twitter.com/doha_qatar74,Fri Jun 20 10:28:13 +0000 2025,1,2,0,False,https://twitter.com/doha_qatar74/status/1936008175775355373,"""أنا مريض بالإكتئاب""",مريض,الاكتئاب,15,depression,
1936007460466442637,ارحموا من في الأرض  اخواني انا مواطن وانقطعت بي السبل من الحاله التي اعيشها  انا واطفالي وانا متقاعد واعين اطفالي بعد وفاة والدتهم حيث انني مريض بالسكر  ومريض بالاكتئاب ومريض بالقلب  حيث طلبت يد المعونه من عدة جهات ولا حياة لمن تنادي فوضعي  صعب  والسياره قديمه ومنتهيه الاستماره .,748280067093069824,doha_qatar74,🇶🇦 ( حنا جنودك ياتميم ) 🇶🇦,اللهمّ يا مسهّل الشّديد، ويا مليّن الحديد، ويا منجز الوعيد، ويا من هو كلّ يومٍ في أمرٍ جديد، أخرجني من حلق الضّيق إلى أوسع الطّريق، بك أدفع ما لا أطيق،,511,دولة قطر🇶🇦,11588,https://twitter.com/doha_qatar74,Fri Jun 20 10:25:22 +0000 2025,1,2,0,False,https://twitter.com/doha_qatar74/status/1936007460466442637,"""أنا مريض بالإكتئاب""",مريض,الاكتئاب,15,depression,
1936007375619866693,ارحموا من في الأرض  اخواني انا مواطن وانقطعت بي السبل من الحاله التي اعيشها  انا واطفالي وانا متقاعد واعين اطفالي بعد وفاة والدتهم حيث انني مريض بالسكر  ومريض بالاكتئاب ومريض بالقلب  حيث طلبت يد المعونه من عدة جهات ولا حياة لمن تنادي فوضعي  صعب  والسياره قديمه ومنتهيه الاستماره,748280067093069824,doha_qatar74,🇶🇦 ( حنا جنودك ياتميم ) 🇶🇦,اللهمّ يا مسهّل الشّديد، ويا مليّن الحديد، ويا منجز الوعيد، ويا من هو كلّ يومٍ في أمرٍ جديد، أخرجني من حلق الضّيق إلى أوسع الطّريق، بك أدفع ما لا أطيق،,511,دولة قطر🇶🇦,11588,https://twitter.com/doha_qatar74,Fri Jun 20 10:25:02 +0000 2025,1,2,0,False,https://twitter.com/doha_qatar74/status/1936007375619866693,"""أنا مريض بالإكتئاب""",مريض,الاكتئاب,15,depression,
1936002879351144824,"ارحموا من في الأرض يرحمكم من في السماء 
اخواني انا مواطن وانقطعت بي السبل من الحاله التي اعيش بها انا واطفالي حيث انني متقاعد واعين اطفالي بعد وفاة والدتهم حيث انني مريض بالسكر  ومريض بالاكتئاب ومرض القلب حيث طلب يد المعونه من عدة جهات ولا حياة لمن تنادي فوضعي المادي صعب ..",748280067093069824,doha_qatar74,🇶🇦 ( حنا جنودك ياتميم ) 🇶🇦,اللهمّ يا مسهّل الشّديد، ويا مليّن الحديد، ويا منجز الوعيد، ويا من هو كلّ يومٍ في أمرٍ جديد، أخرجني من حلق الضّيق إلى أوسع الطّريق، بك أدفع ما لا أطيق،,511,دولة قطر🇶🇦,11588,https://twitter.com/doha_qatar74,Fri Jun 20 10:07:10 +0000 2025,1,1,0,False,https://twitter.com/doha_qatar74/status/1936002879351144824,"""أنا مريض بالإكتئاب""",مريض,الاكتئاب,15,depression,
1936002783917809854,"ارحموا من في الأرض يرحمكم من في السماء 
اخواني انا مواطن وانقطعت بي السبل من الحاله التي اعيش بها انا واطفالي حيث انني متقاعد واعين اطفالي بعد وفاة والدتهم حيث انني (( مريض بالسكر  ومريض بالاكتئاب ومرض القلب ))حيث طلب يد المعونه من عدة جهات ولا حياة لمن تنادي فوضعي المادي صعب ...",748280067093069824,doha_qatar74,🇶🇦 ( حنا جنودك ياتميم ) 🇶🇦,اللهمّ يا مسهّل الشّديد، ويا مليّن الحديد، ويا منجز الوعيد، ويا من هو كلّ يومٍ في أمرٍ جديد، أخرجني من حلق الضّيق إلى أوسع الطّريق، بك أدفع ما لا أطيق،,511,دولة قطر🇶🇦,11588,https://twitter.com/doha_qatar74,Fri Jun 20 10:06:47 +0000 2025,1,1,0,False,https://twitter.com/doha_qatar74/status/1936002783917809854,"""أنا مريض بالإكتئاب""",مريض,الاكتئاب,15,depression,
1936002350860435780,"ارحموا من في الأرض يرحمكم من في السماء 
اخواني انا مواطن وانقطعت بي السبل من الحاله التي اعيش بها انا واطفالي حيث انني متقاعد واعين اطفالي بعد وفاة والدتهم حيث انني مريض بالسكر  ومريض بالاكتئاب ومرض القلب حيث طلب يد المعونه من عدة جهات ولا حياة لمن تنادي فوضعي المادي صعب",748280067093069824,doha_qatar74,🇶🇦 ( حنا جنودك ياتميم ) 🇶🇦,اللهمّ يا مسهّل الشّديد، ويا مليّن الحديد، ويا منجز الوعيد، ويا من هو كلّ يومٍ في أمرٍ جديد، أخرجني من حلق الضّيق إلى أوسع الطّريق، بك أدفع ما لا أطيق،,511,دولة قطر🇶🇦,11588,https://twitter.com/doha_qatar74,Fri Jun 20 10:05:04 +0000 2025,1,1,0,False,https://twitter.com/doha_qatar74/status/1936002350860435780,"""أنا مريض بالإكتئاب""",مريض,الاكتئاب,15,depression,
1906821950066110578,@DjadNor اسمح لي ...لا علاقة للأمراض النفسية بمثل هذا السلوك. انا مريض بالإكتئاب ممكن نقدر نذبح الدجاج و نركز على التكبير لا أكثر...,973576647214551040,Brahimtayeb6,إبراهيم الجزائري,"متصرف رئيسي متقاعد.                                            وطني لو شغلت عنه في الخلد  نازعتني عنه في الخلد نفسي

.",253,Douéra                        ,17021,https://twitter.com/Brahimtayeb6,Mon Mar 31 21:32:34 +0000 2025,0,0,1,False,https://twitter.com/Brahimtayeb6/status/1906821950066110578,"""أنا مريض بالإكتئاب""",انا مريض,الإكتئاب,1,depression,
1904307242545099031,"دعني أخبرك أنني مريض بالاكتئاب منذ عام ونصف. بدأ الأمر بحزن مقيم، كنت أفكر كل يوم في معنى الحياة، وأسأل نفسي لماذا أنا هنا؟ أبحث عن الله، وأدخل في أسئلة طويلة ومملة بحثًا عن معنى الوجود؟
https://t.co/uKc63Bd5XV",336851152,Almanassa_AR,المنصة,منصة صحفية مستقلة تشاركية وتقدمية، مفتوحة لمساهمات الصحفيين المستقلين والقراء أصحاب الرأي المنشغلين بفهم أفضل للحاضر وحلول للمستقبل. #ما_رواه_الناس,82992,Egypt,43956,https://twitter.com/Almanassa_AR,Mon Mar 24 23:00:01 +0000 2025,1,2,0,False,https://twitter.com/Almanassa_AR/status/1904307242545099031,"""أنا مريض بالإكتئاب""",مريض,الاكتئاب,1,depression,
1893833311077683588,"@aa_oo25 @iik_990 @aboammaritti @10koooora @justalesson0 العنود انا مني معاه بس المقصد انت تسب واحد مريض و تمدح واحد بكامل قواه العقليه؟
و انا قلت لك الأمراض النفسية مستحيل تروح منك ١٠٠٪١٠٠ بعد مده المرض رح يرجع

انا من كنت صغير في أولى المتوسط تشخصت بالاكتئاب الحاد و كنت اتعالج و اهو الأن انا عمري ٢١ و للان تجيني نوبات و اكتئب ثاني",1356212329357127680,abpq8,🇸🇾عبدالله | A19,"My name is Abdullah
I live in Saudi Arabia 🇸🇦
 🇸🇾 Syrian father
🇲🇱 Mali mother",25,في حب الاتحاد ,17477,https://twitter.com/abpq8,Mon Feb 24 01:20:21 +0000 2025,0,0,1,False,https://twitter.com/abpq8/status/1893833311077683588,"""أنا مريض بالإكتئاب""",تشخصت,الاكتئاب الحاد,1,depression,
1876280443986960516,• انا ابرد من هذا الشتاء، اكثر صلابة من الثلج، اكثر بؤسًا من مشاعر الخوف والقلق، اكثر حزنًا من رواية البؤساء، اكثر وجعًا من مريض مصاب بالاكتئاب..𓋜,1726291377296723968,y_7jr,𝐒𝐎𝐋𝐎💛 ؛,"أنا رجل ميت. 
أستيقظ كل صباح مع رغبة 
لا تطاق في النوم. 
ألبس السواد 
لأني في حالة حداد على نفسي. 
أرتدي لباس الحداد على الرجل 
الذي كان يمكن أن أكونه.",407,💛,11778,https://twitter.com/y_7jr,Mon Jan 06 14:51:32 +0000 2025,0,0,0,False,https://twitter.com/y_7jr/status/1876280443986960516,"""أنا مريض بالإكتئاب""",مريض,الاكتئاب,6,depression,
1868331435469553666,- انا ابرد من هذا الشتاء، اكثر صلابة من الثلج، اكثر بؤسًا من مشاعر الخوف والقلق، اكثر حزنًا من رواية البؤساء، اكثر وجعًا من مريض مصاب  بالاكتئاب.,1457457101421285376,saleh_35_,صــالــح 🤍,""" الأسوأ مِن الإهمال .. تفاهة الأعذار """,1478,الرياض,8237,https://twitter.com/saleh_35_,Sun Dec 15 16:25:00 +0000 2024,1,46,0,False,https://twitter.com/saleh_35_/status/1868331435469553666,"""أنا مريض بالإكتئاب""",مريض,الاكتئاب,7,depression,
1860061937637425286,"هل انا شخص مريض بالاكتئاب ؟
مش عارف وصف لحالتى النفسيه
حاجه مش بتتوصف
شويه مش عايز ابقي لوحدي
شويه بحب ابقي لوحدي
وغالبا بحس انى على طبيعتى وقت الحزن
زي ما اكون مش متعود علي الفرحه ف بلاقي شخصيتي في الحزن

لله الامر من قبل ومن بعد",1309909873,MabroukSeliem,///MabrouK,".. وصبراً جميلاً يا اجمل ألأمانى فإن الله كريم .. أضع تجاعيد  السنين هنا ، أضع احداث عمرآ قد مضى .. فهنا أكتب من يوميات رجل مجنون...Scorpio
MAN DIESEL Engineer",51,Cairo shoubra & Giza faysal,2697,https://twitter.com/MabroukSeliem,Fri Nov 22 20:44:58 +0000 2024,0,0,0,False,https://twitter.com/MabroukSeliem/status/1860061937637425286,"""أنا مريض بالإكتئاب""",مريض,الاكتئاب,1,depression,
1859092598381482128,@Ne_zaha نظريتي انا: انه كان مريض بالإكتئاب ومحد شخصه او اكتشفه . انتهى,1365390766701445123,ma_3shh,m 🇸🇦,,12,,1556,https://twitter.com/ma_3shh,Wed Nov 20 04:33:10 +0000 2024,0,1,0,False,https://twitter.com/ma_3shh/status/1859092598381482128,"""أنا مريض بالإكتئاب""",مريض,الإكتئاب,1,depression,
1842183640517619790,@colonelbm99 @HaroonHammad1 @OsamaDmour5 مريض الاكتئاب ما بقتل ولا بئذي ، انا كنت مريض بالاكتئاب الحاد ٧ سنوات ...، في نوع نادر من الاكتئاب اسمة الاكتئاب الغاضب ، ممكن يئذي غيرة ، ولكن يبدو ان الشخص يعاني من الذهان او اضطراب الشخصية.. وبعدين يا صديقي ، معظم من يعاني من امراض نفسية لا يعرفون انهم مصابين بها اصلا.,1815652022923718656,ragnarjo89,Ragnar,,32,From The Other Side,1360,https://twitter.com/ragnarjo89,Fri Oct 04 12:43:00 +0000 2024,0,2,2,False,https://twitter.com/ragnarjo89/status/1842183640517619790,"""أنا مريض بالإكتئاب""",مريض,الاكتئاب الحاد,1,depression,
1828885698835034327,أنا مريض بالاكتئاب,1538093291656335360,Zak46078018,Black#LFC,#LFC ، #LesVerts,49,,5996,https://twitter.com/Zak46078018,Wed Aug 28 20:01:44 +0000 2024,0,6,3,False,https://twitter.com/Zak46078018/status/1828885698835034327,"""أنا مريض بالإكتئاب""",أنا مريض,الاكتئاب,1,depression,
1793161914274435549,"(مريض متشخص بالاكتئاب و على نوعين أدوية) 
- دكتورة الصدق انا ما عندي ( عذر ) بس تغيبت عن اختبار نهائي و ابي اجازة تكفين .
… عورني قلبي انه ما يشوف هذا الشي اساسا عذر كافي جدًا .",1071053564800327681,Raghad_MJ96,Raghad,صبيّة لا شأن لها بهذا العالم 🤍#FamilyMedicine #Books #فلسطين 🤍 personal account #Anime #Cats,461,Khobar-Unayzah ,7130,https://twitter.com/Raghad_MJ96,Wed May 22 06:08:10 +0000 2024,0,0,1,False,https://twitter.com/Raghad_MJ96/status/1793161914274435549,"""أنا مريض بالإكتئاب""",مريض,الاكتئاب,7,depression,
